step,src_node,type,deg,edge,dst_node,type,deg,importance,tactic
5540,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5541,1527,proc,16,read,/proc/stat,file,3,0
5544,1527,proc,16,send,NO_SOCKET,net,1,1
5545,1527,proc,16,open,/proc/net/dev,file,3,1
5546,1527,proc,16,lseek,/proc/net/dev,file,3,0
5547,1527,proc,16,read,/proc/net/dev,file,3,0
5548,1527,proc,16,open,/proc/net/dev,file,3,1
5549,1527,proc,16,lseek,/proc/net/dev,file,3,0
5550,1527,proc,16,read,/proc/net/dev,file,3,0
5551,1527,proc,16,open,/proc/net/dev,file,3,1
5552,1527,proc,16,lseek,/proc/net/dev,file,3,0
5553,1527,proc,16,read,/proc/net/dev,file,3,0
5554,1527,proc,16,open,/proc/net/dev,file,3,1
5555,1527,proc,16,lseek,/proc/net/dev,file,3,0
5556,1527,proc,16,read,/proc/net/dev,file,3,0
5557,1527,proc,16,open,/proc/net/dev,file,3,1
5558,1527,proc,16,lseek,/proc/net/dev,file,3,0
5559,1527,proc,16,read,/proc/net/dev,file,3,0
5560,1527,proc,16,open,/proc/net/dev,file,3,1
5561,1527,proc,16,lseek,/proc/net/dev,file,3,0
5562,1527,proc,16,read,/proc/net/dev,file,3,0
5563,1527,proc,16,open,/proc/net/dev,file,3,1
5564,1527,proc,16,lseek,/proc/net/dev,file,3,0
5565,1527,proc,16,read,/proc/net/dev,file,3,0
5566,1527,proc,16,open,/proc/net/dev,file,3,1
5567,1527,proc,16,lseek,/proc/net/dev,file,3,0
5568,1527,proc,16,read,/proc/net/dev,file,3,0
5569,1527,proc,16,open,/proc/net/dev,file,3,1
5570,1527,proc,16,lseek,/proc/net/dev,file,3,0
5571,1527,proc,16,read,/proc/net/dev,file,3,0
5572,1527,proc,16,open,/proc/net/dev,file,3,1
5573,1527,proc,16,lseek,/proc/net/dev,file,3,0
5574,1527,proc,16,read,/proc/net/dev,file,3,0
5576,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5577,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5579,1527,proc,16,open,/proc/stat,file,3,1
5580,1527,proc,16,fstat64,/proc/stat,file,3,0
5581,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5582,1527,proc,16,read,/proc/stat,file,3,0
5585,1527,proc,16,open,/proc/stat,file,3,1
5586,1527,proc,16,fstat64,/proc/stat,file,3,0
5587,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5588,1527,proc,16,read,/proc/stat,file,3,0
5590,1527,proc,16,open,/proc/net/dev,file,3,1
5591,1527,proc,16,lseek,/proc/net/dev,file,3,0
5592,1527,proc,16,read,/proc/net/dev,file,3,0
5593,1527,proc,16,open,/proc/net/dev,file,3,1
5594,1527,proc,16,lseek,/proc/net/dev,file,3,0
5595,1527,proc,16,read,/proc/net/dev,file,3,0
5596,1527,proc,16,open,/proc/net/dev,file,3,1
5597,1527,proc,16,lseek,/proc/net/dev,file,3,0
5598,1527,proc,16,read,/proc/net/dev,file,3,0
5599,1527,proc,16,open,/proc/net/dev,file,3,1
5600,1527,proc,16,lseek,/proc/net/dev,file,3,0
5601,1527,proc,16,read,/proc/net/dev,file,3,0
5602,1527,proc,16,open,/proc/net/dev,file,3,1
5603,1527,proc,16,lseek,/proc/net/dev,file,3,0
5604,1527,proc,16,read,/proc/net/dev,file,3,0
5605,1527,proc,16,open,/proc/net/dev,file,3,1
5606,1527,proc,16,lseek,/proc/net/dev,file,3,0
5607,1527,proc,16,read,/proc/net/dev,file,3,0
5608,1527,proc,16,open,/proc/net/dev,file,3,1
5609,1527,proc,16,lseek,/proc/net/dev,file,3,0
5610,1527,proc,16,read,/proc/net/dev,file,3,0
5611,1527,proc,16,open,/proc/net/dev,file,3,1
5612,1527,proc,16,lseek,/proc/net/dev,file,3,0
5613,1527,proc,16,read,/proc/net/dev,file,3,0
5614,1527,proc,16,open,/proc/net/dev,file,3,1
5615,1527,proc,16,lseek,/proc/net/dev,file,3,0
5616,1527,proc,16,read,/proc/net/dev,file,3,0
5617,1527,proc,16,open,/proc/net/dev,file,3,1
5618,1527,proc,16,lseek,/proc/net/dev,file,3,0
5619,1527,proc,16,read,/proc/net/dev,file,3,0
5621,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5622,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5624,1527,proc,16,open,/proc/stat,file,3,1
5625,1527,proc,16,fstat64,/proc/stat,file,3,0
5626,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5627,1527,proc,16,read,/proc/stat,file,3,0
5630,1527,proc,16,open,/proc/stat,file,3,1
5631,1527,proc,16,fstat64,/proc/stat,file,3,0
5632,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5633,1527,proc,16,read,/proc/stat,file,3,0
5635,1527,proc,16,open,/proc/net/dev,file,3,1
5636,1527,proc,16,lseek,/proc/net/dev,file,3,0
5637,1527,proc,16,read,/proc/net/dev,file,3,0
5638,1527,proc,16,open,/proc/net/dev,file,3,1
5639,1527,proc,16,lseek,/proc/net/dev,file,3,0
5640,1527,proc,16,read,/proc/net/dev,file,3,0
5641,1527,proc,16,open,/proc/net/dev,file,3,1
5642,1527,proc,16,lseek,/proc/net/dev,file,3,0
5643,1527,proc,16,read,/proc/net/dev,file,3,0
5644,1527,proc,16,open,/proc/net/dev,file,3,1
5645,1527,proc,16,lseek,/proc/net/dev,file,3,0
5646,1527,proc,16,read,/proc/net/dev,file,3,0
5647,1527,proc,16,open,/proc/net/dev,file,3,1
5648,1527,proc,16,lseek,/proc/net/dev,file,3,0
5649,1527,proc,16,read,/proc/net/dev,file,3,0
5650,1527,proc,16,open,/proc/net/dev,file,3,1
5651,1527,proc,16,lseek,/proc/net/dev,file,3,0
5652,1527,proc,16,read,/proc/net/dev,file,3,0
5653,1527,proc,16,open,/proc/net/dev,file,3,1
5654,1527,proc,16,lseek,/proc/net/dev,file,3,0
5655,1527,proc,16,read,/proc/net/dev,file,3,0
5656,1527,proc,16,open,/proc/net/dev,file,3,1
5657,1527,proc,16,lseek,/proc/net/dev,file,3,0
5658,1527,proc,16,read,/proc/net/dev,file,3,0
5659,1527,proc,16,open,/proc/net/dev,file,3,1
5660,1527,proc,16,lseek,/proc/net/dev,file,3,0
5661,1527,proc,16,read,/proc/net/dev,file,3,0
5662,1527,proc,16,open,/proc/net/dev,file,3,1
5663,1527,proc,16,lseek,/proc/net/dev,file,3,0
5664,1527,proc,16,read,/proc/net/dev,file,3,0
5666,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5667,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5669,1527,proc,16,open,/proc/stat,file,3,1
5670,1527,proc,16,fstat64,/proc/stat,file,3,0
5671,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5672,1527,proc,16,read,/proc/stat,file,3,0
5675,1527,proc,16,open,/proc/stat,file,3,1
5676,1527,proc,16,fstat64,/proc/stat,file,3,0
5677,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5678,1527,proc,16,read,/proc/stat,file,3,0
5680,1527,proc,16,open,/proc/net/dev,file,3,1
5681,1527,proc,16,lseek,/proc/net/dev,file,3,0
5682,1527,proc,16,read,/proc/net/dev,file,3,0
5683,1527,proc,16,open,/proc/net/dev,file,3,1
5684,1527,proc,16,lseek,/proc/net/dev,file,3,0
5685,1527,proc,16,read,/proc/net/dev,file,3,0
5686,1527,proc,16,open,/proc/net/dev,file,3,1
5687,1527,proc,16,lseek,/proc/net/dev,file,3,0
5688,1527,proc,16,read,/proc/net/dev,file,3,0
5689,1527,proc,16,open,/proc/net/dev,file,3,1
5690,1527,proc,16,lseek,/proc/net/dev,file,3,0
5691,1527,proc,16,read,/proc/net/dev,file,3,0
5692,1527,proc,16,open,/proc/net/dev,file,3,1
5693,1527,proc,16,lseek,/proc/net/dev,file,3,0
5694,1527,proc,16,read,/proc/net/dev,file,3,0
5695,1527,proc,16,open,/proc/net/dev,file,3,1
5696,1527,proc,16,lseek,/proc/net/dev,file,3,0
5697,1527,proc,16,read,/proc/net/dev,file,3,0
5698,1527,proc,16,open,/proc/net/dev,file,3,1
5699,1527,proc,16,lseek,/proc/net/dev,file,3,0
5700,1527,proc,16,read,/proc/net/dev,file,3,0
5701,1527,proc,16,open,/proc/net/dev,file,3,1
5702,1527,proc,16,lseek,/proc/net/dev,file,3,0
5703,1527,proc,16,read,/proc/net/dev,file,3,0
5704,1527,proc,16,open,/proc/net/dev,file,3,1
5705,1527,proc,16,lseek,/proc/net/dev,file,3,0
5706,1527,proc,16,read,/proc/net/dev,file,3,0
5707,1527,proc,16,open,/proc/net/dev,file,3,1
5708,1527,proc,16,lseek,/proc/net/dev,file,3,0
5709,1527,proc,16,read,/proc/net/dev,file,3,0
5711,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5712,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5714,1527,proc,16,open,/proc/stat,file,3,1
5715,1527,proc,16,fstat64,/proc/stat,file,3,0
5716,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5717,1527,proc,16,read,/proc/stat,file,3,0
5720,1527,proc,16,open,/proc/stat,file,3,1
5721,1527,proc,16,fstat64,/proc/stat,file,3,0
5722,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5723,1527,proc,16,read,/proc/stat,file,3,0
5726,1527,proc,16,send,NO_SOCKET,net,1,1
5727,1527,proc,16,open,/proc/net/dev,file,3,1
5728,1527,proc,16,lseek,/proc/net/dev,file,3,0
5729,1527,proc,16,read,/proc/net/dev,file,3,0
5730,1527,proc,16,open,/proc/net/dev,file,3,1
5731,1527,proc,16,lseek,/proc/net/dev,file,3,0
5732,1527,proc,16,read,/proc/net/dev,file,3,0
5733,1527,proc,16,open,/proc/net/dev,file,3,1
5734,1527,proc,16,lseek,/proc/net/dev,file,3,0
5735,1527,proc,16,read,/proc/net/dev,file,3,0
5736,1527,proc,16,open,/proc/net/dev,file,3,1
5737,1527,proc,16,lseek,/proc/net/dev,file,3,0
5738,1527,proc,16,read,/proc/net/dev,file,3,0
5739,1527,proc,16,open,/proc/net/dev,file,3,1
5740,1527,proc,16,lseek,/proc/net/dev,file,3,0
5741,1527,proc,16,read,/proc/net/dev,file,3,0
5742,1527,proc,16,open,/proc/net/dev,file,3,1
5743,1527,proc,16,lseek,/proc/net/dev,file,3,0
5744,1527,proc,16,read,/proc/net/dev,file,3,0
5745,1527,proc,16,open,/proc/net/dev,file,3,1
5746,1527,proc,16,lseek,/proc/net/dev,file,3,0
5747,1527,proc,16,read,/proc/net/dev,file,3,0
5748,1527,proc,16,open,/proc/net/dev,file,3,1
5749,1527,proc,16,lseek,/proc/net/dev,file,3,0
5750,1527,proc,16,read,/proc/net/dev,file,3,0
5751,1527,proc,16,open,/proc/net/dev,file,3,1
5752,1527,proc,16,lseek,/proc/net/dev,file,3,0
5753,1527,proc,16,read,/proc/net/dev,file,3,0
5754,1527,proc,16,open,/proc/net/dev,file,3,1
5755,1527,proc,16,lseek,/proc/net/dev,file,3,0
5756,1527,proc,16,read,/proc/net/dev,file,3,0
5758,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5759,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5761,1527,proc,16,open,/proc/stat,file,3,1
5762,1527,proc,16,fstat64,/proc/stat,file,3,0
5763,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5764,1527,proc,16,read,/proc/stat,file,3,0
5767,1527,proc,16,open,/proc/stat,file,3,1
5768,1527,proc,16,fstat64,/proc/stat,file,3,0
5769,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5770,1527,proc,16,read,/proc/stat,file,3,0
5772,1527,proc,16,open,/proc/net/dev,file,3,1
5773,1527,proc,16,lseek,/proc/net/dev,file,3,0
5774,1527,proc,16,read,/proc/net/dev,file,3,0
5775,1527,proc,16,open,/proc/net/dev,file,3,1
5776,1527,proc,16,lseek,/proc/net/dev,file,3,0
5777,1527,proc,16,read,/proc/net/dev,file,3,0
5778,1527,proc,16,open,/proc/net/dev,file,3,1
5779,1527,proc,16,lseek,/proc/net/dev,file,3,0
5780,1527,proc,16,read,/proc/net/dev,file,3,0
5781,1527,proc,16,open,/proc/net/dev,file,3,1
5782,1527,proc,16,lseek,/proc/net/dev,file,3,0
5783,1527,proc,16,read,/proc/net/dev,file,3,0
5784,1527,proc,16,open,/proc/net/dev,file,3,1
5785,1527,proc,16,lseek,/proc/net/dev,file,3,0
5786,1527,proc,16,read,/proc/net/dev,file,3,0
5787,1527,proc,16,open,/proc/net/dev,file,3,1
5788,1527,proc,16,lseek,/proc/net/dev,file,3,0
5789,1527,proc,16,read,/proc/net/dev,file,3,0
5790,1527,proc,16,open,/proc/net/dev,file,3,1
5791,1527,proc,16,lseek,/proc/net/dev,file,3,0
5792,1527,proc,16,read,/proc/net/dev,file,3,0
5793,1527,proc,16,open,/proc/net/dev,file,3,1
5794,1527,proc,16,lseek,/proc/net/dev,file,3,0
5795,1527,proc,16,read,/proc/net/dev,file,3,0
5796,1527,proc,16,open,/proc/net/dev,file,3,1
5797,1527,proc,16,lseek,/proc/net/dev,file,3,0
5798,1527,proc,16,read,/proc/net/dev,file,3,0
5799,1527,proc,16,open,/proc/net/dev,file,3,1
5800,1527,proc,16,lseek,/proc/net/dev,file,3,0
5801,1527,proc,16,read,/proc/net/dev,file,3,0
5803,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5804,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5806,1527,proc,16,open,/proc/stat,file,3,1
5807,1527,proc,16,fstat64,/proc/stat,file,3,0
5808,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5809,1527,proc,16,read,/proc/stat,file,3,0
5812,1527,proc,16,open,/proc/stat,file,3,1
5813,1527,proc,16,fstat64,/proc/stat,file,3,0
5814,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5815,1527,proc,16,read,/proc/stat,file,3,0
5817,1527,proc,16,open,/proc/net/dev,file,3,1
5818,1527,proc,16,lseek,/proc/net/dev,file,3,0
5819,1527,proc,16,read,/proc/net/dev,file,3,0
5820,1527,proc,16,open,/proc/net/dev,file,3,1
5821,1527,proc,16,lseek,/proc/net/dev,file,3,0
5822,1527,proc,16,read,/proc/net/dev,file,3,0
5823,1527,proc,16,open,/proc/net/dev,file,3,1
5824,1527,proc,16,lseek,/proc/net/dev,file,3,0
5825,1527,proc,16,read,/proc/net/dev,file,3,0
5826,1527,proc,16,open,/proc/net/dev,file,3,1
5827,1527,proc,16,lseek,/proc/net/dev,file,3,0
5828,1527,proc,16,read,/proc/net/dev,file,3,0
5829,1527,proc,16,open,/proc/net/dev,file,3,1
5830,1527,proc,16,lseek,/proc/net/dev,file,3,0
5831,1527,proc,16,read,/proc/net/dev,file,3,0
5832,1527,proc,16,open,/proc/net/dev,file,3,1
5833,1527,proc,16,lseek,/proc/net/dev,file,3,0
5834,1527,proc,16,read,/proc/net/dev,file,3,0
5835,1527,proc,16,open,/proc/net/dev,file,3,1
5836,1527,proc,16,lseek,/proc/net/dev,file,3,0
5837,1527,proc,16,read,/proc/net/dev,file,3,0
5838,1527,proc,16,open,/proc/net/dev,file,3,1
5839,1527,proc,16,lseek,/proc/net/dev,file,3,0
5840,1527,proc,16,read,/proc/net/dev,file,3,0
5841,1527,proc,16,open,/proc/net/dev,file,3,1
5842,1527,proc,16,lseek,/proc/net/dev,file,3,0
5843,1527,proc,16,read,/proc/net/dev,file,3,0
5844,1527,proc,16,open,/proc/net/dev,file,3,1
5845,1527,proc,16,lseek,/proc/net/dev,file,3,0
5846,1527,proc,16,read,/proc/net/dev,file,3,0
5848,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5849,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5851,1527,proc,16,open,/proc/stat,file,3,1
5852,1527,proc,16,fstat64,/proc/stat,file,3,0
5853,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5854,1527,proc,16,read,/proc/stat,file,3,0
5857,1527,proc,16,open,/proc/stat,file,3,1
5858,1527,proc,16,fstat64,/proc/stat,file,3,0
5859,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5860,1527,proc,16,read,/proc/stat,file,3,0
5862,1527,proc,16,open,/proc/net/dev,file,3,1
5863,1527,proc,16,lseek,/proc/net/dev,file,3,0
5864,1527,proc,16,read,/proc/net/dev,file,3,0
5865,1527,proc,16,open,/proc/net/dev,file,3,1
5866,1527,proc,16,lseek,/proc/net/dev,file,3,0
5867,1527,proc,16,read,/proc/net/dev,file,3,0
5868,1527,proc,16,open,/proc/net/dev,file,3,1
5869,1527,proc,16,lseek,/proc/net/dev,file,3,0
5870,1527,proc,16,read,/proc/net/dev,file,3,0
5871,1527,proc,16,open,/proc/net/dev,file,3,1
5872,1527,proc,16,lseek,/proc/net/dev,file,3,0
5873,1527,proc,16,read,/proc/net/dev,file,3,0
5874,1527,proc,16,open,/proc/net/dev,file,3,1
5875,1527,proc,16,lseek,/proc/net/dev,file,3,0
5876,1527,proc,16,read,/proc/net/dev,file,3,0
5877,1527,proc,16,open,/proc/net/dev,file,3,1
5878,1527,proc,16,lseek,/proc/net/dev,file,3,0
5879,1527,proc,16,read,/proc/net/dev,file,3,0
5880,1527,proc,16,open,/proc/net/dev,file,3,1
5881,1527,proc,16,lseek,/proc/net/dev,file,3,0
5882,1527,proc,16,read,/proc/net/dev,file,3,0
5883,1527,proc,16,open,/proc/net/dev,file,3,1
5884,1527,proc,16,lseek,/proc/net/dev,file,3,0
5885,1527,proc,16,read,/proc/net/dev,file,3,0
5886,1527,proc,16,open,/proc/net/dev,file,3,1
5887,1527,proc,16,lseek,/proc/net/dev,file,3,0
5888,1527,proc,16,read,/proc/net/dev,file,3,0
5889,1527,proc,16,open,/proc/net/dev,file,3,1
5890,1527,proc,16,lseek,/proc/net/dev,file,3,0
5891,1527,proc,16,read,/proc/net/dev,file,3,0
5893,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5894,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5896,1527,proc,16,open,/proc/stat,file,3,1
5897,1527,proc,16,fstat64,/proc/stat,file,3,0
5898,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5899,1527,proc,16,read,/proc/stat,file,3,0
5902,1527,proc,16,open,/proc/stat,file,3,1
5903,1527,proc,16,fstat64,/proc/stat,file,3,0
5904,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5905,1527,proc,16,read,/proc/stat,file,3,0
5908,1527,proc,16,send,NO_SOCKET,net,1,1
5909,1527,proc,16,open,/proc/net/dev,file,3,1
5910,1527,proc,16,lseek,/proc/net/dev,file,3,0
5911,1527,proc,16,read,/proc/net/dev,file,3,0
5912,1527,proc,16,open,/proc/net/dev,file,3,1
5913,1527,proc,16,lseek,/proc/net/dev,file,3,0
5914,1527,proc,16,read,/proc/net/dev,file,3,0
5915,1527,proc,16,open,/proc/net/dev,file,3,1
5916,1527,proc,16,lseek,/proc/net/dev,file,3,0
5917,1527,proc,16,read,/proc/net/dev,file,3,0
5918,1527,proc,16,open,/proc/net/dev,file,3,1
5919,1527,proc,16,lseek,/proc/net/dev,file,3,0
5920,1527,proc,16,read,/proc/net/dev,file,3,0
5921,1527,proc,16,open,/proc/net/dev,file,3,1
5922,1527,proc,16,lseek,/proc/net/dev,file,3,0
5923,1527,proc,16,read,/proc/net/dev,file,3,0
5924,1527,proc,16,open,/proc/net/dev,file,3,1
5925,1527,proc,16,lseek,/proc/net/dev,file,3,0
5926,1527,proc,16,read,/proc/net/dev,file,3,0
5927,1527,proc,16,open,/proc/net/dev,file,3,1
5928,1527,proc,16,lseek,/proc/net/dev,file,3,0
5929,1527,proc,16,read,/proc/net/dev,file,3,0
5930,1527,proc,16,open,/proc/net/dev,file,3,1
5931,1527,proc,16,lseek,/proc/net/dev,file,3,0
5932,1527,proc,16,read,/proc/net/dev,file,3,0
5933,1527,proc,16,open,/proc/net/dev,file,3,1
5934,1527,proc,16,lseek,/proc/net/dev,file,3,0
5935,1527,proc,16,read,/proc/net/dev,file,3,0
5936,1527,proc,16,open,/proc/net/dev,file,3,1
5937,1527,proc,16,lseek,/proc/net/dev,file,3,0
5938,1527,proc,16,read,/proc/net/dev,file,3,0
5940,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5941,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5943,1527,proc,16,open,/proc/stat,file,3,1
5944,1527,proc,16,fstat64,/proc/stat,file,3,0
5945,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5946,1527,proc,16,read,/proc/stat,file,3,0
5949,1527,proc,16,open,/proc/stat,file,3,1
5950,1527,proc,16,fstat64,/proc/stat,file,3,0
5951,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5952,1527,proc,16,read,/proc/stat,file,3,0
5954,1527,proc,16,open,/proc/net/dev,file,3,1
5955,1527,proc,16,lseek,/proc/net/dev,file,3,0
5956,1527,proc,16,read,/proc/net/dev,file,3,0
5957,1527,proc,16,open,/proc/net/dev,file,3,1
5958,1527,proc,16,lseek,/proc/net/dev,file,3,0
5959,1527,proc,16,read,/proc/net/dev,file,3,0
5960,1527,proc,16,open,/proc/net/dev,file,3,1
5961,1527,proc,16,lseek,/proc/net/dev,file,3,0
5962,1527,proc,16,read,/proc/net/dev,file,3,0
5963,1527,proc,16,open,/proc/net/dev,file,3,1
5964,1527,proc,16,lseek,/proc/net/dev,file,3,0
5965,1527,proc,16,read,/proc/net/dev,file,3,0
5966,1527,proc,16,open,/proc/net/dev,file,3,1
5967,1527,proc,16,lseek,/proc/net/dev,file,3,0
5968,1527,proc,16,read,/proc/net/dev,file,3,0
5969,1527,proc,16,open,/proc/net/dev,file,3,1
5970,1527,proc,16,lseek,/proc/net/dev,file,3,0
5971,1527,proc,16,read,/proc/net/dev,file,3,0
5972,1527,proc,16,open,/proc/net/dev,file,3,1
5973,1527,proc,16,lseek,/proc/net/dev,file,3,0
5974,1527,proc,16,read,/proc/net/dev,file,3,0
5975,1527,proc,16,open,/proc/net/dev,file,3,1
5976,1527,proc,16,lseek,/proc/net/dev,file,3,0
5977,1527,proc,16,read,/proc/net/dev,file,3,0
5978,1527,proc,16,open,/proc/net/dev,file,3,1
5979,1527,proc,16,lseek,/proc/net/dev,file,3,0
5980,1527,proc,16,read,/proc/net/dev,file,3,0
5981,1527,proc,16,open,/proc/net/dev,file,3,1
5982,1527,proc,16,lseek,/proc/net/dev,file,3,0
5983,1527,proc,16,read,/proc/net/dev,file,3,0
5985,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
5986,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
5988,1527,proc,16,open,/proc/stat,file,3,1
5989,1527,proc,16,fstat64,/proc/stat,file,3,0
5990,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5991,1527,proc,16,read,/proc/stat,file,3,0
5994,1527,proc,16,open,/proc/stat,file,3,1
5995,1527,proc,16,fstat64,/proc/stat,file,3,0
5996,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
5997,1527,proc,16,read,/proc/stat,file,3,0
5999,1527,proc,16,open,/proc/net/dev,file,3,1
6000,1527,proc,16,lseek,/proc/net/dev,file,3,0
6001,1527,proc,16,read,/proc/net/dev,file,3,0
6002,1527,proc,16,open,/proc/net/dev,file,3,1
6003,1527,proc,16,lseek,/proc/net/dev,file,3,0
6004,1527,proc,16,read,/proc/net/dev,file,3,0
6005,1527,proc,16,open,/proc/net/dev,file,3,1
6006,1527,proc,16,lseek,/proc/net/dev,file,3,0
6007,1527,proc,16,read,/proc/net/dev,file,3,0
6008,1527,proc,16,open,/proc/net/dev,file,3,1
6009,1527,proc,16,lseek,/proc/net/dev,file,3,0
6010,1527,proc,16,read,/proc/net/dev,file,3,0
6011,1527,proc,16,open,/proc/net/dev,file,3,1
6012,1527,proc,16,lseek,/proc/net/dev,file,3,0
6013,1527,proc,16,read,/proc/net/dev,file,3,0
6014,1527,proc,16,open,/proc/net/dev,file,3,1
6015,1527,proc,16,lseek,/proc/net/dev,file,3,0
6016,1527,proc,16,read,/proc/net/dev,file,3,0
6017,1527,proc,16,open,/proc/net/dev,file,3,1
6018,1527,proc,16,lseek,/proc/net/dev,file,3,0
6019,1527,proc,16,read,/proc/net/dev,file,3,0
6020,1527,proc,16,open,/proc/net/dev,file,3,1
6021,1527,proc,16,lseek,/proc/net/dev,file,3,0
6022,1527,proc,16,read,/proc/net/dev,file,3,0
6023,1527,proc,16,open,/proc/net/dev,file,3,1
6024,1527,proc,16,lseek,/proc/net/dev,file,3,0
6025,1527,proc,16,read,/proc/net/dev,file,3,0
6026,1527,proc,16,open,/proc/net/dev,file,3,1
6027,1527,proc,16,lseek,/proc/net/dev,file,3,0
6028,1527,proc,16,read,/proc/net/dev,file,3,0
6030,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
6031,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
6033,1527,proc,16,open,/proc/stat,file,3,1
6034,1527,proc,16,fstat64,/proc/stat,file,3,0
6035,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
6036,1527,proc,16,read,/proc/stat,file,3,0
6039,1527,proc,16,open,/proc/stat,file,3,1
6040,1527,proc,16,fstat64,/proc/stat,file,3,0
6041,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
6042,1527,proc,16,read,/proc/stat,file,3,0
6044,1527,proc,16,open,/proc/net/dev,file,3,1
6045,1527,proc,16,lseek,/proc/net/dev,file,3,0
6046,1527,proc,16,read,/proc/net/dev,file,3,0
6047,1527,proc,16,open,/proc/net/dev,file,3,1
6048,1527,proc,16,lseek,/proc/net/dev,file,3,0
6049,1527,proc,16,read,/proc/net/dev,file,3,0
6050,1527,proc,16,open,/proc/net/dev,file,3,1
6051,1527,proc,16,lseek,/proc/net/dev,file,3,0
6052,1527,proc,16,read,/proc/net/dev,file,3,0
6053,1527,proc,16,open,/proc/net/dev,file,3,1
6054,1527,proc,16,lseek,/proc/net/dev,file,3,0
6055,1527,proc,16,read,/proc/net/dev,file,3,0
6056,1527,proc,16,open,/proc/net/dev,file,3,1
6057,1527,proc,16,lseek,/proc/net/dev,file,3,0
6058,1527,proc,16,read,/proc/net/dev,file,3,0
6059,1527,proc,16,open,/proc/net/dev,file,3,1
6060,1527,proc,16,lseek,/proc/net/dev,file,3,0
6061,1527,proc,16,read,/proc/net/dev,file,3,0
6062,1527,proc,16,open,/proc/net/dev,file,3,1
6063,1527,proc,16,lseek,/proc/net/dev,file,3,0
6064,1527,proc,16,read,/proc/net/dev,file,3,0
6065,1527,proc,16,open,/proc/net/dev,file,3,1
6066,1527,proc,16,lseek,/proc/net/dev,file,3,0
6067,1527,proc,16,read,/proc/net/dev,file,3,0
6068,1527,proc,16,open,/proc/net/dev,file,3,1
6069,1527,proc,16,lseek,/proc/net/dev,file,3,0
6070,1527,proc,16,read,/proc/net/dev,file,3,0
6071,1527,proc,16,open,/proc/net/dev,file,3,1
6072,1527,proc,16,lseek,/proc/net/dev,file,3,0
6073,1527,proc,16,read,/proc/net/dev,file,3,0
6075,1527,proc,16,open,/sys/devices/system/cpu/online,file,2,1
6076,1527,proc,16,read,/sys/devices/system/cpu/online,file,2,0
6078,1527,proc,16,open,/proc/stat,file,3,1
6079,1527,proc,16,fstat64,/proc/stat,file,3,0
6080,1527,proc,16,mmap2,23.236.66.13:50050,net,6,1
6081,1527,proc,16,read,/proc/stat,file,3,0
6084,1527,proc,16,open,/proc/stat,file,3,1
6085,1527,proc,16,fstat64,/proc/stat,file,3,0
